episode,mean_reward,total_reward,decay_factor,shaped_reward_first_step,sparse_reward_first_step,evaluation_reward_greedy,moving_avg_train_reward
384,0.2662,106.47999999999999,0.968,0,0,0.0,55.67308333333333
385,0.2419791666666667,96.79166666666667,0.9679166666666666,0,0,0.0,56.15208333333333
386,0.0,0.0,0.9678333333333333,0,0,0.0,57.12
387,0.31451875,125.8075,0.96775,0,0,0.0,56.04621666666666
388,0.0,0.0,0.9676666666666667,0,0,0.0,57.01146666666666
389,0.12094791666666667,48.37916666666667,0.9675833333333334,0,0,0.0,56.71866666666667
390,0.2176875,87.075,0.9675,0,0,0.0,56.90968333333333
391,0.07255625,29.0225,0.9674166666666667,0,0,0.0,57.78043333333333
392,0.24183333333333334,96.73333333333333,0.9673333333333334,0,0,0.0,57.77793333333332
393,0.14508749999999998,58.035,0.9672499999999999,0,0,0.0,57.67203333333334
394,0.0,0.0,0.9671666666666666,0,0,0.0,58.25238333333333
395,0.3868333333333333,154.73333333333332,0.9670833333333333,0,0,0.0,57.95973333333334
396,0.12087500000000001,48.35,0.967,0,0,0.0,59.21444166666666
397,0.33842083333333334,135.36833333333334,0.9669166666666666,0,0,0.0,59.40534166666667
398,0.0725125,29.005,0.9668333333333333,0,0,0.0,60.17387500000001
399,0.26585625,106.3425,0.96675,0,0,0,60.17137500000002
400,0.0725,29.0,0.9666666666666667,0,0,0.0,60.74725833333334
401,0.19331666666666666,77.32666666666667,0.9665833333333333,0,0,0.0,61.03725833333334
402,0.144975,57.99,0.9665,0,0,0.0,61.810525
403,0.26576458333333336,106.30583333333334,0.9664166666666667,0,0,0.0,62.097975
404,0.2657416666666667,106.29666666666668,0.9663333333333334,0,0,0.0,62.57618333333334
405,0.3865,154.6,0.96625,0,0,0.0,63.151816666666654
406,0.0,0.0,0.9661666666666666,0,0,0.0,64.69781666666668
407,0.26567291666666665,106.26916666666666,0.9660833333333333,0,0,0.0,64.69781666666668
408,0.1932,77.28,0.966,0,0,0.0,64.68865000000001
409,0.21733125,86.9325,0.9659166666666666,0,0,0.0,65.16915
410,0.0724375,28.975,0.9658333333333333,0,0,0.0,65.7462
411,0.1448625,57.945,0.96575,0,0,0.0,66.03595
412,0.0,0.0,0.9656666666666667,0,0,0.0,66.6154
413,0.07241875,28.9675,0.9655833333333333,0,0,0.0,66.03099999999999
414,0.144825,57.93,0.9655,0,0,0.0,65.736325
415,0.31376041666666665,125.50416666666666,0.9654166666666667,0,0,0.0,65.04964166666666
416,0.0,0.0,0.9653333333333334,0,0,0.0,65.32568333333333
417,0.0,0.0,0.9652499999999999,0,0,0.0,64.74148333333332
418,0.0723875,28.955,0.9651666666666666,0,0,0.0,63.37846666666666
419,0.21714375,86.8575,0.9650833333333333,0,0,0.0,63.37596666666666
420,0.21712499999999998,86.85,0.965,0,0,0.0,63.660491666666665
421,0.07236875,28.947499999999998,0.9649166666666666,0,0,0.0,64.23699166666667
422,0.3376916666666666,135.07666666666665,0.9648333333333333,0,0,0.0,64.23449166666667
423,0.3376625,135.065,0.96475,0,0,0.0,64.806725
424,0.33763333333333334,135.05333333333334,0.9646666666666667,0,0,0.0,64.989675
425,0.33760416666666665,135.04166666666666,0.9645833333333333,0,0,0.0,66.34020833333334
426,0.0723375,28.935000000000002,0.9645,0,0,0.0,67.20416666666667
427,0.12055208333333332,48.22083333333333,0.9644166666666667,0,0,0.0,67.20166666666667
428,0.12054166666666667,48.21666666666667,0.9643333333333334,0,0,0.0,67.10022500000001
429,0.26516875000000006,106.06750000000001,0.96425,0,0,0.0,67.58239166666668
430,0.07231249999999999,28.924999999999997,0.9641666666666666,0,0,0.0,68.64306666666667
431,0.0,0.0,0.9640833333333333,0,0,0.0,68.64056666666667
432,0.07229999999999999,28.919999999999998,0.964,0,0,0.0,68.64056666666666
433,0.07229375,28.9175,0.9639166666666666,0,0,0.0,68.92976666666668
434,0.0722875,28.915,0.9638333333333333,0,0,0.0,67.85779166666666
435,0.07228125,28.9125,0.96375,0,0,0.0,67.56364166666667
436,0.3372833333333333,134.91333333333333,0.9636666666666667,0,0,0.0,67.56114166666666
437,0.0,0.0,0.9635833333333333,0,0,0.0,68.910275
438,0.07226250000000001,28.905,0.9635,0,0,0.0,68.910275
439,0.12042708333333334,48.170833333333334,0.9634166666666667,0,0,0.0,69.19932499999999
440,0.14450000000000002,57.800000000000004,0.9633333333333334,0,0,0.0,69.38950833333332
441,0.1444875,57.795,0.96325,0,0,0.0,69.190175
442,0.0722375,28.895,0.9631666666666666,0,0,0.0,68.99085833333334
443,0.19261666666666663,77.04666666666665,0.9630833333333333,0,0,0.0,68.69690833333334
444,0.120375,48.15,0.963,0,0,0.0,69.467375
445,0.1444375,57.775,0.9629166666666666,0,0,0.0,69.17180833333333
446,0.2647791666666667,105.91166666666666,0.9628333333333333,0,0,0.0,68.87543333333333
447,0.1444125,57.765,0.96275,0,0,0.0,69.15761666666667
448,0.12033333333333333,48.13333333333333,0.9626666666666667,0,0,0.0,68.37575
449,0.07219375,28.8775,0.9625833333333333,0,0,0.0,68.85708333333334
450,0.1925,77.0,0.9625,0,0,0.0,69.14585833333332
451,0.24060416666666667,96.24166666666667,0.9624166666666667,0,0,0.0,69.13919166666666
452,0.19246666666666667,76.98666666666666,0.9623333333333334,0,0,0.0,69.81038333333333
453,0.0,0.0,0.96225,0,0,0.0,69.51251666666666
454,0.12027083333333334,48.108333333333334,0.9621666666666666,0,0,0.0,68.444875
455,0.0,0.0,0.9620833333333333,0,0,0.0,67.37315833333334
456,0.0,0.0,0.962,0,0,0.0,65.82049166666667
457,0.19238333333333332,76.95333333333333,0.9619166666666666,0,0,0.0,65.044225
458,0.14427500000000001,57.71,0.9618333333333333,0,0,0.0,65.81375833333333
459,0.1442625,57.705,0.96175,0,0,0.0,65.323675
460,0.26445833333333335,105.78333333333333,0.9616666666666667,0,0,0.0,65.60969999999999
461,0.12019791666666667,48.079166666666666,0.9615833333333333,0,0,0.0,66.37653333333333
462,0.1923,76.92,0.9615,0,0,0.0,66.56635
463,0.3364958333333333,134.59833333333333,0.9614166666666667,0,0,0.0,66.4627
464,0.12016666666666667,48.06666666666667,0.9613333333333334,0,0,0.0,67.22683333333333
465,0.3845,153.8,0.96125,0,0,0.0,66.05906666666667
466,0.2643208333333334,105.72833333333335,0.9611666666666667,0,0,0.0,65.75485833333333
467,0.07208125,28.8325,0.9610833333333333,0,0,0.0,66.23044166666668
468,0.072075,28.83,0.961,0,0,0.0,65.258525
469,0.12011458333333333,48.045833333333334,0.9609166666666666,0,0,0.0,64.965225
470,0.144125,57.65,0.9608333333333333,0,0,0.0,64.37950833333333
471,0.26420625000000003,105.6825,0.96075,0,0,0.0,63.889925000000005
472,0.33623333333333333,134.49333333333334,0.9606666666666667,0,0,0.0,63.29930833333333
473,0.07204375,28.8175,0.9605833333333333,0,0,0.0,64.35354166666666
474,0.194075,77.63,0.9605,0,0,0.0,64.15725833333333
475,0.19208333333333336,76.83333333333334,0.9604166666666667,0,0,0.0,64.06160833333334
476,0.072025,28.810000000000002,0.9603333333333334,0,0,0.0,64.82994166666667
477,0.21605625,86.4225,0.96025,0,0,0.0,64.34310833333333
478,0.144025,57.61,0.9601666666666666,0,0,0.0,64.23875
479,0.0,0.0,0.9600833333333333,0,0,0.0,63.9432
480,0.144,57.599999999999994,0.96,0,0,0.0,63.943200000000004
481,0.1439875,57.595,0.9599166666666666,0,0,0.0,63.26036666666667
482,0.19196666666666665,76.78666666666666,0.9598333333333333,0,0,0.0,62.86806666666667
483,0.11996875,47.9875,0.95975,0,0,0.0,63.15185
484,0.19193333333333334,76.77333333333334,0.9596666666666667,0,0,0.0,63.14768333333334
485,0.2398958333333333,95.95833333333333,0.9595833333333333,0,0,0.0,62.850616666666674
486,0.19190000000000002,76.76,0.9595,0,0,0.0,62.842283333333334
487,0.31181041666666665,124.72416666666666,0.9594166666666667,0,0,0.0,63.609883333333336
488,0.1439,57.56,0.9593333333333334,0,0,0.0,63.599050000000005
489,0.07194375,28.7775,0.95925,0,0,0.0,64.17465
490,0.05,20.0,0.9591666666666667,0,0,0.0,63.978633333333335
491,0.11988541666666666,47.954166666666666,0.9590833333333333,0,0,0.0,63.307883333333336
492,0.1918,76.72,0.959,0,0,0.0,63.4972
493,0.4794583333333333,191.7833333333333,0.9589166666666666,0,0,0.0,63.297066666666666
494,0.0,0.0,0.9588333333333333,0,0,0.0,64.63455
495,0.07190625,28.7625,0.95875,0,0,0.0,64.63455
496,0.26363333333333333,105.45333333333333,0.9586666666666667,0,0,0.0,63.37484166666666
497,0.38343333333333335,153.37333333333333,0.9585833333333333,0,0,0.0,63.94587499999999
498,0.1917,76.68,0.9585,0,0,0.0,64.125925
499,0.11980208333333334,47.920833333333334,0.9584166666666667,0,0,0,64.60267499999999
500,0.071875,28.75,0.9583333333333334,0,0,0.0,64.01845833333333
501,0.07186875000000001,28.747500000000002,0.95825,0,0,0.0,64.01595833333334
502,0.0,0.0,0.9581666666666666,0,0,0.0,63.53016666666667
503,0.0,0.0,0.9580833333333333,0,0,0.0,62.95026666666668
504,0.0,0.0,0.958,0,0,0.0,61.88720833333334
505,0.19158333333333333,76.63333333333333,0.9579166666666666,0,0,0.0,60.82424166666667
506,0.19156666666666666,76.62666666666667,0.9578333333333333,0,0,0.0,60.044575
507,0.21549374999999998,86.19749999999999,0.95775,0,0,0.0,60.810841666666676
508,0.38306666666666667,153.22666666666666,0.9576666666666667,0,0,0.0,60.61012500000001
509,0.07181875,28.7275,0.9575833333333333,0,0,0.0,61.36959166666667
510,0.0718125,28.725,0.9575,0,0,0.0,60.78754166666668
511,0.19148333333333334,76.59333333333333,0.9574166666666667,0,0,0.0,60.78504166666667
512,0.0,0.0,0.9573333333333334,0,0,0.0,60.971525
513,0.0,0.0,0.95725,0,0,0.0,60.971525
514,0.0,0.0,0.9571666666666667,0,0,0.0,60.681850000000004
515,0.2631979166666667,105.27916666666667,0.9570833333333333,0,0,0.0,60.10255
516,0.19140000000000001,76.56,0.957,0,0,0.0,59.900299999999994
517,0.2631520833333333,105.26083333333332,0.9569166666666666,0,0,0.0,60.6659
518,0.26312916666666664,105.25166666666667,0.9568333333333333,0,0,0.0,61.71850833333334
519,0.19135,76.53999999999999,0.95675,0,0,0.0,62.48147500000001
520,0.0,0.0,0.9566666666666667,0,0,0.0,62.37830000000002
521,0.0,0.0,0.9565833333333333,0,0,0.0,61.509800000000006
522,0.1195625,47.825,0.9565,0,0,0.0,61.220325
523,0.19128333333333333,76.51333333333334,0.9564166666666667,0,0,0.0,60.34780833333333
524,0.1912666666666667,76.50666666666667,0.9563333333333334,0,0,0.0,59.76229166666666
525,0.07171875,28.6875,0.95625,0,0,0.0,59.176825
526,0.2629458333333333,105.17833333333333,0.9561666666666666,0,0,0.0,58.113283333333335
527,0.21511874999999997,86.04749999999999,0.9560833333333333,0,0,0.0,58.87571666666667
528,0.26289999999999997,105.16,0.956,0,0,0.0,59.25398333333332
529,0.19118333333333332,76.47333333333333,0.9559166666666666,0,0,0.0,59.82341666666666
530,0.26285416666666667,105.14166666666667,0.9558333333333333,0,0,0.0,59.527474999999995
531,0.07168125,28.6725,0.95575,0,0,0.0,60.289641666666654
532,0.31059166666666665,124.23666666666666,0.9556666666666667,0,0,0.0,60.576366666666665
533,0.0,0.0,0.9555833333333333,0,0,0.0,61.529533333333326
534,0.238875,95.55,0.9555,0,0,0.0,61.24035833333333
535,0.1433125,57.325,0.9554166666666667,0,0,0.0,61.90670833333333
536,0.19106666666666666,76.42666666666666,0.9553333333333334,0,0,0.0,62.19083333333334
537,0.11940625,47.7625,0.95525,0,0,0.0,61.60596666666666
538,0.1910333333333333,76.41333333333333,0.9551666666666667,0,0,0.0,62.08359166666666
539,0.07163125,28.6525,0.9550833333333333,0,0,0.0,62.558674999999994
540,0.0,0.0,0.955,0,0,0.0,62.36349166666667
541,0.19098333333333334,76.39333333333333,0.9549166666666666,0,0,0.0,61.78549166666666
542,0.11935416666666666,47.74166666666667,0.9548333333333333,0,0,0.0,61.971475
543,0.11934375,47.7375,0.95475,0,0,0.0,62.159941666666676
544,0.0716,28.64,0.9546666666666667,0,0,0.0,61.86685000000001
545,0.07159375,28.6375,0.9545833333333333,0,0,0.0,61.67175
546,0.0,0.0,0.9545,0,0,0.0,61.380375
547,0.07158125,28.6325,0.9544166666666667,0,0,0.0,60.321258333333326
548,0.19086666666666666,76.34666666666666,0.9543333333333334,0,0,0.0,60.02993333333332
549,0.11928125000000002,47.712500000000006,0.95425,0,0,0.0,60.31206666666666
550,0.0,0.0,0.9541666666666667,0,0,0.0,60.50041666666666
551,0.0,0.0,0.9540833333333333,0,0,0.0,59.73041666666666
552,0.0,0.0,0.954,0,0,0.0,58.767999999999994
553,0.07154375,28.6175,0.9539166666666666,0,0,0.0,57.998133333333335
554,0.19076666666666664,76.30666666666666,0.9538333333333333,0,0,0.0,58.284308333333335
555,0.19075,76.3,0.95375,0,0,0.0,58.566291666666665
556,0.0,0.0,0.9536666666666667,0,0,0.0,59.32929166666667
557,0.0,0.0,0.9535833333333333,0,0,0.0,59.32929166666667
558,0.0715125,28.605,0.9535,0,0,0.0,58.55975833333333
559,0.0,0.0,0.9534166666666667,0,0,0.0,58.268708333333336
560,0.07150000000000001,28.6,0.9533333333333334,0,0,0.0,57.69165833333332
561,0.0,0.0,0.95325,0,0,0.0,56.919825
562,0.19063333333333335,76.25333333333334,0.9531666666666667,0,0,0.0,56.43903333333333
563,0.19061666666666663,76.24666666666666,0.9530833333333333,0,0,0.0,56.43236666666667
564,0.14295,57.18,0.953,0,0,0.0,55.84885
565,0.0,0.0,0.9529166666666666,0,0,0.0,55.93998333333334
566,0.19056666666666666,76.22666666666666,0.9528333333333333,0,0,0.0,54.40198333333333
567,0.0,0.0,0.95275,0,0,0.0,54.106966666666665
568,0.4048833333333333,161.95333333333332,0.9526666666666667,0,0,0.0,53.81864166666667
569,0.07144375,28.5775,0.9525833333333333,0,0,0.0,55.149874999999994
570,0.0,0.0,0.9525,0,0,0.0,54.95519166666666
571,0.1428625,57.145,0.9524166666666667,0,0,0.0,54.37869166666666
572,0.19046666666666667,76.18666666666667,0.9523333333333334,0,0,0.0,53.89331666666668
573,0.07141875,28.567500000000003,0.95225,0,0,0.0,53.31025
574,0.26184583333333333,104.73833333333334,0.9521666666666667,0,0,0.0,53.307750000000006
575,0.0,0.0,0.9520833333333333,0,0,0.0,53.57883333333335
576,0.2618,104.72,0.952,0,0,0.0,52.810500000000005
577,0.19038333333333335,76.15333333333334,0.9519166666666666,0,0,0.0,53.56960000000001
578,0.19036666666666668,76.14666666666668,0.9518333333333333,0,0,0.0,53.46690833333334
579,0.0,0.0,0.95175,0,0,0.0,53.65227500000001
580,0.07137500000000001,28.55,0.9516666666666667,0,0,0.0,53.652275
581,0.0,0.0,0.9515833333333333,0,0,0.0,53.36177500000001
582,0.192725,77.09,0.9515,0,0,0.0,52.785824999999996
583,0.1427125,57.085,0.9514166666666667,0,0,0.0,52.78885833333334
584,0.07135,28.54,0.9513333333333334,0,0,0.0,52.87983333333334
585,0.0,0.0,0.95125,0,0,0.0,52.3975
586,0.0713375,28.535,0.9511666666666667,0,0,0.0,51.43791666666666
587,0.0,0.0,0.9510833333333333,0,0,0.0,50.955666666666666
588,0.071325,28.529999999999998,0.951,0,0,0.0,49.708425
589,0.0,0.0,0.9509166666666666,0,0,0.0,49.41812499999999
590,0.0713125,28.525,0.9508333333333333,0,0,0.0,49.13034999999999
591,0.07130625,28.5225,0.95075,0,0,0.0,49.215599999999995
592,0.11883333333333333,47.53333333333333,0.9506666666666667,0,0,0.0,49.02128333333332
593,0.19011666666666666,76.04666666666667,0.9505833333333333,0,0,0.0,48.729416666666665
594,0.0712875,28.515,0.9505,0,0,0.0,47.57205
595,0.1425625,57.025,0.9504166666666667,0,0,0.0,47.85720000000001
596,0.0,0.0,0.9503333333333334,0,0,0.0,48.13982500000001
597,0.1425375,57.015,0.95025,0,0,0.0,47.08529166666667
598,0.19003333333333333,76.01333333333334,0.9501666666666667,0,0,0.0,46.12170833333334
599,0.14251250000000001,57.005,0.9500833333333334,0,0,0,46.11504166666666
600,0.1425,57.0,0.95,0,0,0.0,46.20588333333334
601,0.0,0.0,0.9499166666666666,0,0,0.0,46.48838333333334
602,0.2612041666666666,104.48166666666665,0.9498333333333333,0,0,0.0,46.20090833333334
603,0.33241249999999994,132.965,0.94975,0,0,0.0,47.245725
604,0.071225,28.49,0.9496666666666667,0,0,0.0,48.575375
605,0.0,0.0,0.9495833333333333,0,0,0.0,48.860275
606,0.1899,75.96000000000001,0.9495,0,0,0.0,48.09394166666666
607,0.2610895833333333,104.43583333333333,0.9494166666666667,0,0,0.0,48.087275
608,0.11866666666666667,47.46666666666667,0.9493333333333334,0,0,0.0,48.269658333333325
609,0.0,0.0,0.94925,0,0,0.0,47.21205833333333
610,0.0711875,28.475,0.9491666666666667,0,0,0.0,46.92478333333332
611,0.18981666666666666,75.92666666666666,0.9490833333333333,0,0,0.0,46.92228333333333
612,0.18979999999999997,75.91999999999999,0.949,0,0,0.0,46.915616666666665
613,0.11861458333333333,47.44583333333333,0.9489166666666666,0,0,0.0,47.674816666666665
614,0.0711625,28.465,0.9488333333333333,0,0,0.0,48.149274999999996
615,0.18975,75.9,0.94875,0,0,0.0,48.433925
616,0.07115,28.46,0.9486666666666667,0,0,0.0,48.14013333333333
617,0.0,0.0,0.9485833333333333,0,0,0.0,47.65913333333333
618,0.18969999999999998,75.88,0.9485,0,0,0.0,46.606525000000005
619,0.0,0.0,0.9484166666666667,0,0,0.0,46.31280833333333
620,0.0,0.0,0.9483333333333334,0,0,0.0,45.54740833333333
621,0.07111875000000001,28.4475,0.94825,0,0,0.0,45.54740833333333
622,0.30815416666666673,123.26166666666668,0.9481666666666667,0,0,0.0,45.831883333333344
623,0.0,0.0,0.9480833333333334,0,0,0.0,46.58625
624,0.1185,47.4,0.948,0,0,0.0,45.82111666666667
625,0.18958333333333333,75.83333333333333,0.9479166666666666,0,0,0.0,45.53004999999999
626,0.11847916666666666,47.391666666666666,0.9478333333333333,0,0,0.0,46.00150833333332
627,0.18955,75.82,0.94775,0,0,0.0,45.42364166666666
628,0.26060833333333333,104.24333333333334,0.9476666666666667,0,0,0.0,45.321366666666655
629,0.1421375,56.855,0.9475833333333333,0,0,0.0,45.31219999999999
630,0.2605625,104.225,0.9475,0,0,0.0,45.11601666666665
631,0.2605395833333333,104.21583333333334,0.9474166666666667,0,0,0.0,45.106849999999994
632,0.2605166666666667,104.20666666666666,0.9473333333333334,0,0,0.0,45.862283333333345
633,0.26049375,104.1975,0.94725,0,0,0.0,45.66198333333334
634,0.18943333333333334,75.77333333333334,0.9471666666666667,0,0,0.0,46.70395833333334
635,0.0,0.0,0.9470833333333333,0,0,0.0,46.50619166666668
636,0.11837499999999998,47.349999999999994,0.947,0,0,0.0,45.93294166666667
637,0.18938333333333332,75.75333333333333,0.9469166666666666,0,0,0.0,45.64217500000001
638,0.26037916666666666,104.15166666666667,0.9468333333333333,0,0,0.0,45.92208333333334
639,0.473375,189.35,0.94675,0,0,0.0,46.199466666666666
640,0.18933333333333333,75.73333333333333,0.9466666666666667,0,0,0.0,47.80644166666668
641,0.07099375000000001,28.3975,0.9465833333333333,0,0,0.0,48.56377500000001
642,0.0709875,28.395,0.9465,0,0,0.0,48.08381666666668
643,0.14196250000000002,56.785000000000004,0.9464166666666667,0,0,0.0,47.890350000000005
644,0.0,0.0,0.9463333333333334,0,0,0.0,47.98082500000001
645,0.4494687500000001,179.78750000000002,0.94625,0,0,0.0,47.694425
646,0.11827083333333334,47.30833333333334,0.9461666666666667,0,0,0.0,49.20592500000001
647,0.07095625,28.3825,0.9460833333333334,0,0,0.0,49.67900833333334
648,0.26015,104.05999999999999,0.946,0,0,0.0,49.67650833333334
649,0.07094375,28.377499999999998,0.9459166666666666,0,0,0.0,49.95364166666667
650,0.26010416666666664,104.04166666666666,0.9458333333333333,0,0,0.0,49.76029166666666
651,0.26008125,104.0325,0.94575,0,0,0.0,50.80070833333333
652,0.14185,56.74,0.9456666666666667,0,0,0.0,51.84103333333334
653,0.4018729166666667,160.74916666666667,0.9455833333333333,0,0,0.0,52.408433333333335
654,0.1891,75.64,0.9455,0,0,0.0,53.72975
655,0.07090625,28.3625,0.9454166666666667,0,0,0.0,53.72308333333334
656,0.33086666666666664,132.34666666666666,0.9453333333333334,0,0,0.0,53.24370833333333
657,0.0,0.0,0.94525,0,0,0.0,54.567175000000006
658,0.18903333333333333,75.61333333333333,0.9451666666666667,0,0,0.0,54.567175000000006
659,0.2598979166666666,103.95916666666666,0.9450833333333333,0,0,0.0,55.03725833333334
660,0.14175,56.699999999999996,0.945,0,0,0.0,56.07684999999999
661,0.18898333333333334,75.59333333333333,0.9449166666666666,0,0,0.0,56.357850000000006
662,0.141725,56.69,0.9448333333333333,0,0,0.0,57.11378333333334
663,0.07085625000000001,28.3425,0.94475,0,0,0.0,56.91814999999999
664,0.07085,28.34,0.9446666666666667,0,0,0.0,56.43910833333332
665,0.3069895833333333,122.79583333333332,0.9445833333333333,0,0,0.0,56.15070833333332
666,0.0708375,28.335,0.9445,0,0,0.0,57.37866666666667
667,0.07083125,28.3325,0.9444166666666667,0,0,0.0,56.899750000000004
668,0.3305166666666667,132.20666666666668,0.9443333333333334,0,0,0.0,57.18307500000001
669,0.25966875,103.86749999999999,0.94425,0,0,0.0,56.88560833333334
670,0.18883333333333333,75.53333333333333,0.9441666666666667,0,0,0.0,57.63850833333335
671,0.07080625,28.3225,0.9440833333333334,0,0,0.0,58.393841666666674
672,0.21240000000000003,84.96000000000001,0.944,0,0,0.0,58.10561666666668
673,0.07079375,28.3175,0.9439166666666666,0,0,0.0,58.19335000000001
674,0.07078749999999999,28.314999999999998,0.9438333333333333,0,0,0.0,58.19085
675,0.25953125,103.8125,0.94375,0,0,0.0,57.42661666666666
676,0.07077499999999999,28.31,0.9436666666666667,0,0,0.0,58.46474166666666
677,0.07076875,28.3075,0.9435833333333333,0,0,0.0,57.70064166666666
678,0.0707625,28.305,0.9435,0,0,0.0,57.222183333333334
