episode,mean_reward,total_reward,decay_factor,shaped_reward_first_step,sparse_reward_first_step,evaluation_reward_greedy
1922,0.0007312500000000007,0.29250000000000026,0.039000000000000035,0,0,0.0
1923,0.0,0.0,0.03849999999999998,0,0,0.0
1924,0.0007125000000000007,0.28500000000000025,0.038000000000000034,0,0,0.0
1925,0.0007031249999999995,0.28124999999999983,0.03749999999999998,0,0,0.0
1926,0.0006937500000000006,0.27750000000000025,0.03700000000000003,0,0,0.0
1927,0.002509374999999998,1.0037499999999993,0.03649999999999998,0,0,0.0
1928,0.001125000000000001,0.4500000000000004,0.03600000000000003,0,0,0.0
1929,0.0017749999999999988,0.7099999999999995,0.035499999999999976,0,0,0.0
1930,0.0006562500000000006,0.26250000000000023,0.03500000000000003,0,0,0.0
1931,0.0019406249999999986,0.7762499999999994,0.034499999999999975,0,0,0.0
1932,0.0012750000000000012,0.5100000000000005,0.03400000000000003,0,0,0.0
1933,0.0012562499999999991,0.5024999999999996,0.033499999999999974,0,0,0.0
1934,0.0012375000000000012,0.49500000000000044,0.03300000000000003,0,0,0.0
1935,0.001218749999999999,0.4874999999999996,0.03249999999999997,0,0,0.0
1936,0.0026000000000000025,1.040000000000001,0.03200000000000003,0,0,0.0
1937,0.0021656249999999983,0.8662499999999993,0.03149999999999997,0,0,0.0
1938,0.0027125000000000022,1.0850000000000009,0.031000000000000028,0,0,0.0
1939,0.0015249999999999986,0.6099999999999994,0.03049999999999997,0,0,0.0
1940,0.0,0.0,0.030000000000000027,0,0,0.0
1941,0.0,0.0,0.02949999999999997,0,0,0.0
1942,0.0,0.0,0.029000000000000026,0,0,0.0
1943,0.001959374999999998,0.7837499999999992,0.02849999999999997,0,0,0.0
1944,0.0005250000000000005,0.2100000000000002,0.028000000000000025,0,0,0.0
1945,0.0015468749999999981,0.6187499999999992,0.02749999999999997,0,0,0.0
1946,0.0,0.0,0.027000000000000024,0,0,0.0
1947,0.0013249999999999985,0.5299999999999994,0.026499999999999968,0,0,0.0
1948,0.0004875000000000004,0.19500000000000017,0.026000000000000023,0,0,0.0
1949,0.0009562499999999988,0.3824999999999995,0.025499999999999967,0,0,0.0
1950,0.0004687500000000004,0.18750000000000017,0.025000000000000022,0,0,0.0
1951,0.001378124999999998,0.5512499999999992,0.024499999999999966,0,0,0.0
1952,0.0007500000000000007,0.30000000000000027,0.02400000000000002,0,0,0.0
1953,0.0014687499999999978,0.5874999999999991,0.023499999999999965,0,0,0.0
1954,0.0,0.0,0.02300000000000002,0,0,0.0
1955,0.00042187499999999934,0.16874999999999973,0.022499999999999964,0,0,0.0
1956,0.0,0.0,0.02200000000000002,0,0,0.0
1957,0.0018812499999999969,0.7524999999999986,0.021499999999999964,0,0,0.0
1958,0.0007875000000000007,0.3150000000000003,0.02100000000000002,0,0,0.0
1959,0.0003843749999999993,0.15374999999999972,0.020499999999999963,0,0,0.0
1960,0.00037500000000000033,0.15000000000000013,0.020000000000000018,0,0,0.0
1961,0.0009749999999999981,0.38999999999999924,0.019499999999999962,0,0,0.0
1962,0.0,0.0,0.019000000000000017,0,0,0.0
1963,0.00034687499999999926,0.1387499999999997,0.01849999999999996,0,0,0.0
1964,0.0003375000000000003,0.13500000000000012,0.018000000000000016,0,0,0.0
1965,0.0006562499999999985,0.2624999999999994,0.01749999999999996,0,0,0.0
1966,0.0003187500000000003,0.1275000000000001,0.017000000000000015,0,0,0.0
1967,0.050618750000000004,20.247500000000002,0.01649999999999996,0,0,0.0
1968,0.00030000000000000024,0.1200000000000001,0.016000000000000014,0,0,0.0
1969,0.0002906249999999992,0.11624999999999969,0.015499999999999958,0,0,0.0
1970,0.001031250000000001,0.41250000000000037,0.015000000000000013,0,0,0.0
1971,0.0005437499999999984,0.21749999999999936,0.014499999999999957,0,0,0.0
1972,0.0,0.0,0.014000000000000012,0,0,0.0
1973,0.0,0.0,0.013499999999999956,0,0,0.0
1974,0.0002437500000000002,0.09750000000000009,0.013000000000000012,0,0,0.0
1975,0.000859374999999997,0.3437499999999988,0.012499999999999956,0,0,0.0
1976,0.0002250000000000002,0.09000000000000008,0.01200000000000001,0,0,0.0
1977,0.00021562499999999916,0.08624999999999966,0.011499999999999955,0,0,0.0
1978,0.0002062500000000002,0.08250000000000007,0.01100000000000001,0,0,0.0
1979,0.00019687499999999913,0.07874999999999965,0.010499999999999954,0,0,0.0
1980,0.0005000000000000004,0.20000000000000018,0.010000000000000009,0,0,0.0
1981,0.0003562499999999982,0.1424999999999993,0.009499999999999953,0,0,0.0
1982,0.0,0.0,0.009000000000000008,0,0,0.0
1983,0.0001593749999999991,0.06374999999999964,0.008499999999999952,0,0,0.0
1984,0.00015000000000000012,0.06000000000000005,0.008000000000000007,0,0,0.0
1985,0.0,0.0,0.007499999999999951,0,0,0.0
1986,0.00026250000000000025,0.1050000000000001,0.007000000000000006,0,0,0.0
1987,0.0004468749999999966,0.17874999999999863,0.00649999999999995,0,0,0.0
1988,0.0001125000000000001,0.04500000000000004,0.006000000000000005,0,0,0.0
1989,0.0002062499999999981,0.08249999999999924,0.005499999999999949,0,0,0.0
1990,9.375000000000008e-05,0.03750000000000003,0.0050000000000000044,0,0,0.0
1991,0.0002531249999999971,0.10124999999999884,0.0044999999999999485,0,0,0.0
1992,0.0,0.0,0.0040000000000000036,0,0,0.0
1993,0.0,0.0,0.0034999999999999476,0,0,0.0
1994,5.625000000000005e-05,0.02250000000000002,0.0030000000000000027,0,0,0.0
1995,4.6874999999999e-05,0.0187499999999996,0.0024999999999999467,0,0,0.0
1996,0.0,0.0,0.0020000000000000018,0,0,0.0
1997,0.0,0.0,0.0014999999999999458,0,0,0.0
1998,1.8750000000000015e-05,0.007500000000000007,0.0010000000000000009,0,0,0.0
1999,3.4374999999996214e-05,0.013749999999998486,0.0004999999999999449,0,0,0
2000,0.0,0.0,0.0,0,0,0.0
2001,0.0,0.0,0.0,0,0,0.0
2002,0.0,0.0,0.0,0,0,0.0
2003,0.0,0.0,0.0,0,0,0.0
2004,0.0,0.0,0.0,0,0,0.0
2005,0.0,0.0,0.0,0,0,0.0
2006,0.0,0.0,0.0,0,0,0.0
2007,0.0,0.0,0.0,0,0,0.0
2008,0.0,0.0,0.0,0,0,0.0
2009,0.0,0.0,0.0,0,0,0.0
2010,0.0,0.0,0.0,0,0,0.0
2011,0.0,0.0,0.0,0,0,0.0
2012,0.0,0.0,0.0,0,0,0.0
2013,0.0,0.0,0.0,0,0,0.0
2014,0.0,0.0,0.0,0,0,0.0
2015,0.0,0.0,0.0,0,0,0.0
2016,0.0,0.0,0.0,0,0,0.0
2017,0.0,0.0,0.0,0,0,0.0
2018,0.0,0.0,0.0,0,0,0.0
2019,0.0,0.0,0.0,0,0,0.0
2020,0.0,0.0,0.0,0,0,0.0
2021,0.0,0.0,0.0,0,0,0.0
2022,0.0,0.0,0.0,0,0,0.0
2023,0.0,0.0,0.0,0,0,0.0
2024,0.0,0.0,0.0,0,0,0.0
2025,0.0,0.0,0.0,0,0,0.0
2026,0.0,0.0,0.0,0,0,0.0
2027,0.0,0.0,0.0,0,0,0.0
2028,0.0,0.0,0.0,0,0,0.0
2029,0.0,0.0,0.0,0,0,0.0
2030,0.0,0.0,0.0,0,0,0.0
2031,0.0,0.0,0.0,0,0,0.0
2032,0.0,0.0,0.0,0,0,0.0
2033,0.0,0.0,0.0,0,0,0.0
2034,0.0,0.0,0.0,0,0,0.0
2035,0.0,0.0,0.0,0,0,0.0
2036,0.0,0.0,0.0,0,0,0.0
2037,0.0,0.0,0.0,0,0,0.0
2038,0.0,0.0,0.0,0,0,0.0
2039,0.0,0.0,0.0,0,0,0.0
2040,0.0,0.0,0.0,0,0,0.0
2041,0.0,0.0,0.0,0,0,0.0
2042,0.0,0.0,0.0,0,0,0.0
2043,0.0,0.0,0.0,0,0,0.0
2044,0.05,20.0,0.0,0,0,0.0
2045,0.0,0.0,0.0,0,0,0.0
2046,0.05,20.0,0.0,0,0,0.0
2047,0.0,0.0,0.0,0,0,0.0
2048,0.0,0.0,0.0,0,0,0.0
2049,0.0,0.0,0.0,0,0,0.0
2050,0.0,0.0,0.0,0,0,0.0
2051,0.0,0.0,0.0,0,0,0.0
2052,0.0,0.0,0.0,0,0,0.0
2053,0.0,0.0,0.0,0,0,0.0
2054,0.0,0.0,0.0,0,0,0.0
2055,0.0,0.0,0.0,0,0,0.0
2056,0.0,0.0,0.0,0,0,0.0
2057,0.0,0.0,0.0,0,0,0.0
2058,0.0,0.0,0.0,0,0,0.0
2059,0.0,0.0,0.0,0,0,0.0
2060,0.0,0.0,0.0,0,0,0.0
2061,0.0,0.0,0.0,0,0,0.0
2062,0.0,0.0,0.0,0,0,0.0
2063,0.0,0.0,0.0,0,0,0.0
2064,0.0,0.0,0.0,0,0,0.0
2065,0.0,0.0,0.0,0,0,0.0
2066,0.0,0.0,0.0,0,0,0.0
2067,0.0,0.0,0.0,0,0,0.0
2068,0.0,0.0,0.0,0,0,0.0
2069,0.0,0.0,0.0,0,0,0.0
2070,0.0,0.0,0.0,0,0,0.0
2071,0.0,0.0,0.0,0,0,0.0
2072,0.0,0.0,0.0,0,0,0.0
2073,0.0,0.0,0.0,0,0,0.0
2074,0.0,0.0,0.0,0,0,0.0
2075,0.0,0.0,0.0,0,0,0.0
2076,0.0,0.0,0.0,0,0,0.0
2077,0.0,0.0,0.0,0,0,0.0
2078,0.0,0.0,0.0,0,0,0.0
2079,0.0,0.0,0.0,0,0,0.0
2080,0.0,0.0,0.0,0,0,0.0
2081,0.0,0.0,0.0,0,0,0.0
2082,0.0,0.0,0.0,0,0,0.0
2083,0.0,0.0,0.0,0,0,0.0
2084,0.0,0.0,0.0,0,0,0.0
2085,0.0,0.0,0.0,0,0,0.0
2086,0.0,0.0,0.0,0,0,0.0
2087,0.0,0.0,0.0,0,0,0.0
2088,0.0,0.0,0.0,0,0,0.0
2089,0.0,0.0,0.0,0,0,0.0
2090,0.0,0.0,0.0,0,0,0.0
2091,0.0,0.0,0.0,0,0,0.0
2092,0.0,0.0,0.0,0,0,0.0
2093,0.0,0.0,0.0,0,0,0.0
2094,0.0,0.0,0.0,0,0,0.0
2095,0.0,0.0,0.0,0,0,0.0
2096,0.0,0.0,0.0,0,0,0.0
2097,0.0,0.0,0.0,0,0,0.0
2098,0.0,0.0,0.0,0,0,0.0
2099,0.05,20.0,0.0,0,0,0
2100,0.05,20.0,0.0,0,0,0.0
2101,0.0,0.0,0.0,0,0,0.0
2102,0.0,0.0,0.0,0,0,0.0
